,tweet_id,rating_numerator,rating_denominator,name,date,time,stage
747,779834332596887552,11,10,Scout,2016-09-25 00:00:00,2018-10-15 00:06:00,None 
748,779377524342161408,12,10,None,2016-09-23 00:00:00,2018-10-15 17:50:00,pupper
750,779123168116150273,12,10,Reggie,2016-09-23 00:00:00,2018-10-15 01:00:00,None 
751,779056095788752897,13,10,None,2016-09-22 00:00:00,2018-10-15 20:33:00,None 
752,778990705243029504,11,10,Jay,2016-09-22 00:00:00,2018-10-15 16:13:00,None 
754,778764940568104960,13,10,None,2016-09-22 00:00:00,2018-10-15 01:16:00,None 
755,778748913645780993,11,10,Mya,2016-09-22 00:00:00,2018-10-15 00:13:00,None 
756,778650543019483137,10,10,Strider,2016-09-21 00:00:00,2018-10-15 17:42:00,None 
757,778624900596654080,11,10,Penny,2016-09-21 00:00:00,2018-10-15 16:00:00,None 
758,778408200802557953,14,10,None,2016-09-21 00:00:00,2018-10-15 01:39:00,None 
760,778383385161035776,13,10,Nala,2016-09-21 00:00:00,2018-10-15 00:00:00,None 
761,778286810187399168,11,10,Stanley,2016-09-20 00:00:00,2018-10-15 17:36:00,None 
762,778039087836069888,12,10,None,2016-09-20 00:00:00,2018-10-15 01:12:00,pupper
763,778027034220126208,27,10,Sophie,2016-09-20 00:00:00,2018-10-15 00:24:00,pupper
765,777885040357281792,3,10,Wesley,2016-09-19 00:00:00,2018-10-15 15:00:00,None 
766,777684233540206592,12,10,None,2016-09-19 00:00:00,2018-10-15 01:42:00,None 
768,777621514455814149,12,10,Derek,2016-09-18 00:00:00,2018-10-15 21:33:00,None 
769,777189768882946048,12,10,Jeffrey,2016-09-17 00:00:00,2018-10-15 16:57:00,None 
771,776813020089548800,12,10,Solomon,2016-09-16 00:00:00,2018-10-15 16:00:00,None 
772,776477788987613185,11,10,Huck,2016-09-15 00:00:00,2018-10-15 17:48:00,pupper
774,776218204058357768,13,10,None,2016-09-15 00:00:00,2018-10-15 00:36:00,floofer
775,776201521193218049,10,10,O'Malley,2016-09-14 00:00:00,2018-10-15 23:30:00,None 
776,776113305656188928,11,10,Sampson,2016-09-14 00:00:00,2018-10-15 17:40:00,pupper
777,776088319444877312,10,10,None,2016-09-14 00:00:00,2018-10-15 16:00:00,None 
779,775842724423557120,12,10,Blue,2016-09-13 00:00:00,2018-10-15 23:44:00,None 
780,775733305207554048,11,10,Anakin,2016-09-13 00:00:00,2018-10-15 16:30:00,doggo
781,775729183532220416,13,10,None,2016-09-13 00:00:00,2018-10-15 16:13:00,None 
782,775364825476165632,11,10,Finley,2016-09-12 00:00:00,2018-10-15 16:05:00,doggo
783,775350846108426240,12,10,Maximus,2016-09-12 00:00:00,2018-10-15 15:10:00,None 
785,775085132600442880,13,10,Tucker,2016-09-11 00:00:00,2018-10-15 21:34:00,None 
786,774757898236878852,12,10,Finley,2016-09-10 00:00:00,2018-10-15 23:54:00,None 
787,774639387460112384,10,10,Sprinkles,2016-09-10 00:00:00,2018-10-15 16:03:00,None 
788,774314403806253056,14,10,None,2016-09-09 00:00:00,2018-10-15 18:31:00,None 
789,773985732834758656,11,10,Winnie,2016-09-08 00:00:00,2018-10-15 20:45:00,pupper
790,773922284943896577,12,10,Heinrich,2016-09-08 00:00:00,2018-10-15 16:33:00,None 
791,773704687002451968,12,10,Loki,2016-09-08 00:00:00,2018-10-15 02:09:00,None 
792,773670353721753600,10,10,Shakespeare,2016-09-07 00:00:00,2018-10-15 23:52:00,None 
793,773547596996571136,11,10,Chelsea,2016-09-07 00:00:00,2018-10-15 15:44:00,pupper
795,773308824254029826,12,10,Bungalo,2016-09-06 00:00:00,2018-10-15 23:56:00,None 
796,773247561583001600,10,10,Chip,2016-09-06 00:00:00,2018-10-15 19:52:00,None 
797,773191612633579521,12,10,Grey,2016-09-06 00:00:00,2018-10-15 16:10:00,None 
798,772877495989305348,11,10,None,2016-09-05 00:00:00,2018-10-15 19:22:00,None 
799,772826264096874500,11,10,Roosevelt,2016-09-05 00:00:00,2018-10-15 15:58:00,None 
801,772581559778025472,10,10,None,2016-09-04 00:00:00,2018-10-15 23:46:00,None 
802,772193107915964416,12,10,Willem,2016-09-03 00:00:00,2018-10-15 22:02:00,pupper
803,772152991789019136,10,10,None,2016-09-03 00:00:00,2018-10-15 19:23:00,None 
804,772117678702071809,12,10,Jack,2016-09-03 00:00:00,2018-10-15 17:02:00,None 
805,772114945936949249,10,10,Finn,2016-09-03 00:00:00,2018-10-15 16:52:00,None 
806,772102971039580160,11,10,Penny,2016-09-03 00:00:00,2018-10-15 16:04:00,None 
807,771908950375665664,13,10,None,2016-09-03 00:00:00,2018-10-15 03:13:00,doggo
808,771770456517009408,11,10,Davey,2016-09-02 00:00:00,2018-10-15 18:03:00,None 
809,771500966810099713,12,10,Dakota,2016-09-02 00:00:00,2018-10-15 00:12:00,None 
810,771380798096281600,11,10,Fizz,2016-09-01 00:00:00,2018-10-15 16:14:00,None 
812,771136648247640064,11,10,Dixie,2016-09-01 00:00:00,2018-10-15 00:04:00,None 
813,771102124360998913,12,10,Charlie,2016-08-31 00:00:00,2018-10-15 21:47:00,None 
814,771014301343748096,7,10,None,2016-08-31 00:00:00,2018-10-15 15:58:00,None 
816,770787852854652928,10,10,Winston,2016-08-31 00:00:00,2018-10-15 00:58:00,None 
817,770772759874076672,11,10,Sebastian,2016-08-30 00:00:00,2018-10-15 23:58:00,None 
819,770655142660169732,11,10,None,2016-08-30 00:00:00,2018-10-15 16:11:00,None 
820,770414278348247044,11,10,Al,2016-08-30 00:00:00,2018-10-15 00:14:00,None 
821,770293558247038976,10,10,Jackson,2016-08-29 00:00:00,2018-10-15 16:14:00,None 
823,770069151037685760,10,10,Carbon,2016-08-29 00:00:00,2018-10-15 01:22:00,None 
824,769940425801170949,12,10,Klein,2016-08-28 00:00:00,2018-10-15 16:51:00,None 
825,769695466921623552,13,10,Titan,2016-08-28 00:00:00,2018-10-15 00:37:00,None 
827,769212283578875904,12,10,DonDon,2016-08-26 00:00:00,2018-10-15 16:37:00,None 
828,768970937022709760,12,10,Kirby,2016-08-26 00:00:00,2018-10-15 00:38:00,None 
830,768855141948723200,11,10,Jesse,2016-08-25 00:00:00,2018-10-15 16:58:00,None 
831,768609597686943744,10,10,Lou,2016-08-25 00:00:00,2018-10-15 00:43:00,None 
832,768596291618299904,12,10,Oakley,2016-08-24 00:00:00,2018-10-15 23:50:00,None 
834,768473857036525572,11,10,Chevy,2016-08-24 00:00:00,2018-10-15 15:43:00,None 
835,768193404517830656,8,10,Gerald,2016-08-23 00:00:00,2018-10-15 21:09:00,doggo
836,767884188863397888,10,10,Tito,2016-08-23 00:00:00,2018-10-15 00:40:00,None 
837,767754930266464257,11,10,Philbert,2016-08-22 00:00:00,2018-10-15 16:06:00,None 
838,767500508068192258,12,10,Louie,2016-08-21 00:00:00,2018-10-15 23:15:00,None 
839,767191397493538821,13,10,None,2016-08-21 00:00:00,2018-10-15 02:47:00,doggo
840,767122157629476866,13,10,Rupert,2016-08-20 00:00:00,2018-10-15 22:12:00,None 
842,766793450729734144,10,10,Rufus,2016-08-20 00:00:00,2018-10-15 00:26:00,None 
843,766714921925144576,13,10,None,2016-08-19 00:00:00,2018-10-15 19:14:00,None 
844,766693177336135680,11,10,Brudge,2016-08-19 00:00:00,2018-10-15 17:47:00,None 
845,766423258543644672,9,10,Shadoe,2016-08-18 00:00:00,2018-10-15 23:55:00,None 
846,766313316352462849,12,10,Oscar,2016-08-18 00:00:00,2018-10-15 16:38:00,None 
848,766069199026450432,12,10,Juno,2016-08-18 00:00:00,2018-10-15 00:28:00,None 
849,766008592277377025,11,10,Angel,2016-08-17 00:00:00,2018-10-15 20:27:00,None 
850,765719909049503744,12,10,Brat,2016-08-17 00:00:00,2018-10-15 01:20:00,None 
851,765669560888528897,12,10,Tove,2016-08-16 00:00:00,2018-10-15 22:00:00,None 
852,765395769549590528,13,10,None,2016-08-16 00:00:00,2018-10-15 03:52:00,None 
853,765371061932261376,11,10,Louie,2016-08-16 00:00:00,2018-10-15 02:14:00,pupper
854,765222098633691136,10,10,Gromit,2016-08-15 00:00:00,2018-10-15 16:22:00,None 
855,764857477905154048,12,10,Aubie,2016-08-14 00:00:00,2018-10-15 16:13:00,None 
856,764259802650378240,10,10,Kota,2016-08-13 00:00:00,2018-10-15 00:38:00,None 
857,763956972077010945,12,10,None,2016-08-12 00:00:00,2018-10-15 04:35:00,doggo
858,763837565564780549,11,10,Alfie,2016-08-11 00:00:00,2018-10-15 20:40:00,None 
859,763183847194451968,8,10,Clark,2016-08-10 00:00:00,2018-10-15 01:23:00,None 
861,763103485927849985,10,10,Belle,2016-08-09 00:00:00,2018-10-15 20:03:00,None 
862,762699858130116608,11,10,Leela,2016-08-08 00:00:00,2018-10-15 17:19:00,None 
863,762471784394268675,12,10,Glenn,2016-08-08 00:00:00,2018-10-15 02:13:00,None 
864,762464539388485633,12,10,Buddy,2016-08-08 00:00:00,2018-10-15 01:44:00,None 
865,762316489655476224,11,10,Scout,2016-08-07 00:00:00,2018-10-15 15:56:00,None 
866,762035686371364864,14,10,None,2016-08-06 00:00:00,2018-10-15 21:20:00,None 
867,761976711479193600,12,10,Shelby,2016-08-06 00:00:00,2018-10-15 17:26:00,None 
869,761745352076779520,11,10,None,2016-08-06 00:00:00,2018-10-15 02:06:00,None 
870,761672994376806400,10,10,None,2016-08-05 00:00:00,2018-10-15 21:19:00,None 
871,761599872357261312,11,10,Sephie,2016-08-05 00:00:00,2018-10-15 16:28:00,None 
873,761334018830917632,10,10,Bruce,2016-08-04 00:00:00,2018-10-15 22:52:00,None 
874,761292947749015552,11,10,Bonaparte,2016-08-04 00:00:00,2018-10-15 20:09:00,None 
875,761227390836215808,10,10,Albert,2016-08-04 00:00:00,2018-10-15 15:48:00,None 
876,761004547850530816,11,10,Bo,2016-08-04 00:00:00,2018-10-15 01:03:00,None 
877,760893934457552897,11,10,Wishes,2016-08-03 00:00:00,2018-10-15 17:43:00,doggo
878,760656994973933572,11,10,Rose,2016-08-03 00:00:00,2018-10-15 02:02:00,None 
879,760641137271070720,12,10,Theo,2016-08-03 00:00:00,2018-10-15 00:59:00,None 
880,760539183865880579,12,10,Atlas,2016-08-02 00:00:00,2018-10-15 18:14:00,None 
881,760521673607086080,12,10,None,2016-08-02 00:00:00,2018-10-15 17:04:00,doggo
882,760290219849637889,13,10,Rocco,2016-08-02 00:00:00,2018-10-15 01:44:00,None 
883,760252756032651264,4,10,Fido,2016-08-01 00:00:00,2018-10-15 23:15:00,None 
884,760190180481531904,10,10,Sadie,2016-08-01 00:00:00,2018-10-15 19:07:00,None 
886,759943073749200896,12,10,None,2016-08-01 00:00:00,2018-10-15 02:45:00,pupper
887,759923798737051648,10,10,None,2016-08-01 00:00:00,2018-10-15 01:28:00,None 
888,759846353224826880,11,10,Kirby,2016-07-31 00:00:00,2018-10-15 20:21:00,None 
889,759793422261743616,12,10,Maggie,2016-07-31 00:00:00,2018-10-15 16:50:00,doggoNonepupperNone
891,759557299618865152,10,10,Emma,2016-07-31 00:00:00,2018-10-15 01:12:00,None 
892,759447681597108224,11,10,Oakley,2016-07-30 00:00:00,2018-10-15 17:56:00,None 
893,759446261539934208,10,10,None,2016-07-30 00:00:00,2018-10-15 17:51:00,None 
894,759197388317847553,12,10,Luna,2016-07-30 00:00:00,2018-10-15 01:22:00,None 
896,759099523532779520,7,10,Toby,2016-07-29 00:00:00,2018-10-15 18:53:00,None 
897,759047813560868866,11,10,Spencer,2016-07-29 00:00:00,2018-10-15 15:27:00,None 
898,758854675097526272,11,10,Lilli,2016-07-29 00:00:00,2018-10-15 02:40:00,None 
899,758828659922702336,13,10,None,2016-07-29 00:00:00,2018-10-15 00:57:00,doggo
900,758740312047005698,12,10,Boston,2016-07-28 00:00:00,2018-10-15 19:06:00,None 
901,758474966123810816,11,10,Brandonald,2016-07-28 00:00:00,2018-10-15 01:31:00,None 
902,758467244762497024,165,150,None,2016-07-28 00:00:00,2018-10-15 01:00:00,None 
903,758405701903519748,10,10,Odie,2016-07-27 00:00:00,2018-10-15 20:56:00,None 
904,758355060040593408,11,10,Corey,2016-07-27 00:00:00,2018-10-15 17:35:00,None 
905,758099635764359168,13,10,None,2016-07-27 00:00:00,2018-10-15 00:40:00,None 
906,758041019896193024,9,10,None,2016-07-26 00:00:00,2018-10-15 20:47:00,None 
907,757741869644341248,10,10,Leonard,2016-07-26 00:00:00,2018-10-15 00:58:00,None 
909,757725642876129280,11,10,Beckham,2016-07-25 00:00:00,2018-10-15 23:54:00,None 
910,757611664640446465,12,10,Cooper,2016-07-25 00:00:00,2018-10-15 16:21:00,None 
912,757596066325864448,4,10,None,2016-07-25 00:00:00,2018-10-15 15:19:00,None 
913,757400162377592832,13,10,None,2016-07-25 00:00:00,2018-10-15 02:20:00,None 
914,757393109802180609,10,10,None,2016-07-25 00:00:00,2018-10-15 01:52:00,doggo
915,757354760399941633,8,10,Devón,2016-07-24 00:00:00,2018-10-15 23:20:00,None 
916,756998049151549440,11,10,Oliver,2016-07-23 00:00:00,2018-10-15 23:42:00,None 
917,756939218950160384,12,10,Jax,2016-07-23 00:00:00,2018-10-15 19:49:00,pupper
918,756651752796094464,11,10,Gert,2016-07-23 00:00:00,2018-10-15 00:46:00,None 
919,756526248105566208,13,10,None,2016-07-22 00:00:00,2018-10-15 16:28:00,doggo
920,756303284449767430,11,10,None,2016-07-22 00:00:00,2018-10-15 01:42:00,None 
921,756288534030475264,12,10,None,2016-07-22 00:00:00,2018-10-15 00:43:00,None 
922,756275833623502848,10,10,None,2016-07-21 00:00:00,2018-10-15 23:53:00,puppo
923,755955933503782912,12,10,None,2016-07-21 00:00:00,2018-10-15 02:41:00,pupper
924,755206590534418437,14,10,None,2016-07-19 00:00:00,2018-10-15 01:04:00,doggo
925,755110668769038337,13,10,Watson,2016-07-18 00:00:00,2018-10-15 18:43:00,None 
927,754856583969079297,11,10,Winnie,2016-07-18 00:00:00,2018-10-15 01:53:00,None 
928,754747087846248448,12,10,Keith,2016-07-17 00:00:00,2018-10-15 18:38:00,None 
929,754482103782404096,10,10,Milo,2016-07-17 00:00:00,2018-10-15 01:05:00,None 
930,754449512966619136,11,10,Dex,2016-07-16 00:00:00,2018-10-15 22:55:00,None 
931,754120377874386944,10,10,None,2016-07-16 00:00:00,2018-10-15 01:08:00,None 
932,754011816964026368,12,10,Charlie,2016-07-15 00:00:00,2018-10-15 17:56:00,None 
933,753655901052166144,10,10,None,2016-07-14 00:00:00,2018-10-15 18:22:00,None 
934,753420520834629632,11,10,None,2016-07-14 00:00:00,2018-10-15 02:47:00,None 
935,753398408988139520,12,10,Scout,2016-07-14 00:00:00,2018-10-15 01:19:00,None 
936,753375668877008896,8,10,Hank,2016-07-13 00:00:00,2018-10-15 23:48:00,None 
938,753294487569522689,11,10,Ace,2016-07-13 00:00:00,2018-10-15 18:26:00,None 
939,753039830821511168,13,10,None,2016-07-13 00:00:00,2018-10-15 01:34:00,None 
940,753026973505581056,10,10,Tayzie,2016-07-13 00:00:00,2018-10-15 00:43:00,None 
941,752932432744185856,12,10,Carl,2016-07-12 00:00:00,2018-10-15 18:27:00,None 
942,752917284578922496,11,10,Grizzie,2016-07-12 00:00:00,2018-10-15 17:27:00,None 
944,752682090207055872,10,10,None,2016-07-12 00:00:00,2018-10-15 01:52:00,doggo
945,752660715232722944,10,10,None,2016-07-12 00:00:00,2018-10-15 00:27:00,doggo
946,752568224206688256,9,10,None,2016-07-11 00:00:00,2018-10-15 18:20:00,None 
947,752519690950500352,11,10,None,2016-07-11 00:00:00,2018-10-15 15:07:00,puppo
948,752334515931054080,8,10,None,2016-07-11 00:00:00,2018-10-15 02:51:00,doggo
950,752173152931807232,12,10,Brody,2016-07-10 00:00:00,2018-10-15 16:10:00,None 
951,751950017322246144,13,10,Lola,2016-07-10 00:00:00,2018-10-15 01:23:00,pupper
952,751937170840121344,11,10,Ruby,2016-07-10 00:00:00,2018-10-15 00:32:00,None 
953,751830394383790080,12,10,Tucker,2016-07-09 00:00:00,2018-10-15 17:28:00,None 
954,751793661361422336,11,10,Fred,2016-07-09 00:00:00,2018-10-15 15:02:00,None 
955,751598357617971201,13,10,Toby,2016-07-09 00:00:00,2018-10-15 02:06:00,None 
956,751583847268179968,5,10,None,2016-07-09 00:00:00,2018-10-15 01:08:00,doggoNonepupperNone
957,751538714308972544,10,10,Max,2016-07-08 00:00:00,2018-10-15 22:09:00,None 
958,751456908746354688,12,10,None,2016-07-08 00:00:00,2018-10-15 16:44:00,pupper
959,751251247299190784,10,10,Gilbert,2016-07-08 00:00:00,2018-10-15 03:07:00,None 
960,751205363882532864,12,10,None,2016-07-08 00:00:00,2018-10-15 00:04:00,None 
961,751132876104687617,10,10,Cooper,2016-07-07 00:00:00,2018-10-15 19:16:00,puppo
962,750868782890057730,11,10,Milo,2016-07-07 00:00:00,2018-10-15 01:47:00,pupper
963,750719632563142656,12,10,Meyer,2016-07-06 00:00:00,2018-10-15 15:54:00,None 
964,750506206503038976,8,10,Malcolm,2016-07-06 00:00:00,2018-10-15 01:46:00,pupper
965,750429297815552001,12,10,Arnie,2016-07-05 00:00:00,2018-10-15 20:41:00,None 
966,750383411068534784,9,10,Zoe,2016-07-05 00:00:00,2018-10-15 17:38:00,pupper
967,750381685133418496,13,10,None,2016-07-05 00:00:00,2018-10-15 17:31:00,doggo
968,750147208377409536,13,10,None,2016-07-05 00:00:00,2018-10-15 02:00:00,None 
969,750132105863102464,11,10,Stewie,2016-07-05 00:00:00,2018-10-15 01:00:00,None 
970,750117059602808832,10,10,Calvin,2016-07-05 00:00:00,2018-10-15 00:00:00,None 
971,750101899009982464,11,10,Lilah,2016-07-04 00:00:00,2018-10-15 23:00:00,None 
972,750086836815486976,12,10,Spanky,2016-07-04 00:00:00,2018-10-15 22:00:00,None 
973,750071704093859840,10,10,None,2016-07-04 00:00:00,2018-10-15 21:00:00,pupper
974,750056684286914561,11,10,Jameson,2016-07-04 00:00:00,2018-10-15 20:00:00,None 
975,750041628174217216,13,10,Beau,2016-07-04 00:00:00,2018-10-15 19:00:00,None 
976,750026558547456000,10,10,Jax,2016-07-04 00:00:00,2018-10-15 18:00:00,None 
977,750011400160841729,11,10,Piper,2016-07-04 00:00:00,2018-10-15 17:00:00,doggo
978,749996283729883136,12,10,Bo,2016-07-04 00:00:00,2018-10-15 16:00:00,None 
979,749981277374128128,1776,10,Atticus,2016-07-04 00:00:00,2018-10-15 15:00:00,None 
980,749774190421639168,12,10,Lucy,2016-07-04 00:00:00,2018-10-15 01:17:00,None 
981,749417653287129088,11,10,Finn,2016-07-03 00:00:00,2018-10-15 01:41:00,pupper
982,749403093750648834,10,10,None,2016-07-03 00:00:00,2018-10-15 00:43:00,None 
983,749395845976588288,10,10,George,2016-07-03 00:00:00,2018-10-15 00:14:00,None 
984,749317047558017024,12,10,Blu,2016-07-02 00:00:00,2018-10-15 19:01:00,floofer
985,749075273010798592,11,10,Boomer,2016-07-02 00:00:00,2018-10-15 03:00:00,doggo
986,749064354620928000,11,10,Winston,2016-07-02 00:00:00,2018-10-15 02:17:00,None 
987,749036806121881602,8,10,Dietrich,2016-07-02 00:00:00,2018-10-15 00:27:00,None 
988,748977405889503236,10,10,None,2016-07-01 00:00:00,2018-10-15 20:31:00,None 
989,748932637671223296,13,10,Divine,2016-07-01 00:00:00,2018-10-15 17:33:00,doggo
990,748705597323898880,13,10,None,2016-07-01 00:00:00,2018-10-15 02:31:00,None 
991,748699167502000129,11,10,Tripp,2016-07-01 00:00:00,2018-10-15 02:06:00,None 
992,748692773788876800,10,10,his,2016-07-01 00:00:00,2018-10-15 01:40:00,doggo
993,748575535303884801,6,10,None,2016-06-30 00:00:00,2018-10-15 17:54:00,None 
994,748568946752774144,12,10,Cora,2016-06-30 00:00:00,2018-10-15 17:28:00,None 
995,748346686624440324,10,10,None,2016-06-30 00:00:00,2018-10-15 02:45:00,None 
996,748337862848962560,13,10,None,2016-06-30 00:00:00,2018-10-15 02:10:00,pupper
997,748324050481647620,11,10,Duke,2016-06-30 00:00:00,2018-10-15 01:15:00,None 
998,748307329658011649,7,10,None,2016-06-30 00:00:00,2018-10-15 00:09:00,None 
999,748220828303695873,13,10,None,2016-06-29 00:00:00,2018-10-15 18:25:00,None 
1000,747963614829678593,10,10,None,2016-06-29 00:00:00,2018-10-15 01:23:00,pupper
1001,747933425676525569,11,10,None,2016-06-28 00:00:00,2018-10-15 23:23:00,None 
1002,747885874273214464,8,10,None,2016-06-28 00:00:00,2018-10-15 20:14:00,None 
1003,747844099428986880,11,10,Huxley,2016-06-28 00:00:00,2018-10-15 17:28:00,None 
1004,747816857231626240,4,10,None,2016-06-28 00:00:00,2018-10-15 15:40:00,None 
1005,747651430853525504,12,10,None,2016-06-28 00:00:00,2018-10-15 04:42:00,pupper
1006,747648653817413632,12,10,Keurig,2016-06-28 00:00:00,2018-10-15 04:31:00,None 
1007,747600769478692864,10,10,Bookstore,2016-06-28 00:00:00,2018-10-15 01:21:00,None 
1008,747594051852075008,11,10,None,2016-06-28 00:00:00,2018-10-15 00:54:00,None 
1009,747512671126323200,10,10,None,2016-06-27 00:00:00,2018-10-15 19:31:00,None 
1010,747461612269887489,10,10,None,2016-06-27 00:00:00,2018-10-15 16:08:00,None 
1011,747439450712596480,12,10,Linus,2016-06-27 00:00:00,2018-10-15 14:40:00,None 
1013,747219827526344708,11,10,Atticus,2016-06-27 00:00:00,2018-10-15 00:07:00,None 
1014,747204161125646336,10,10,Clark,2016-06-26 00:00:00,2018-10-15 23:05:00,None 
1015,747103485104099331,11,10,None,2016-06-26 00:00:00,2018-10-15 16:25:00,None 
1016,746906459439529985,0,10,None,2016-06-26 00:00:00,2018-10-15 03:22:00,None 
1017,746872823977771008,11,10,None,2016-06-26 00:00:00,2018-10-15 01:08:00,None 
1018,746818907684614144,13,10,None,2016-06-25 00:00:00,2018-10-15 21:34:00,None 
1019,746790600704425984,10,10,None,2016-06-25 00:00:00,2018-10-15 19:42:00,None 
1020,746757706116112384,11,10,Maddie,2016-06-25 00:00:00,2018-10-15 17:31:00,None 
1021,746726898085036033,12,10,Abby,2016-06-25 00:00:00,2018-10-15 15:29:00,None 
1022,746542875601690625,11,10,None,2016-06-25 00:00:00,2018-10-15 03:17:00,floofer
1024,746507379341139972,10,10,Shiloh,2016-06-25 00:00:00,2018-10-15 00:56:00,None 
1025,746369468511756288,9,10,None,2016-06-24 00:00:00,2018-10-15 15:48:00,None 
1026,746131877086527488,10,10,Gustav,2016-06-24 00:00:00,2018-10-15 00:04:00,None 
1027,746056683365994496,11,10,Arlen,2016-06-23 00:00:00,2018-10-15 19:05:00,None 
1028,745789745784041472,10,10,Gus,2016-06-23 00:00:00,2018-10-15 01:25:00,None 
1029,745712589599014916,7,10,Percy,2016-06-22 00:00:00,2018-10-15 20:18:00,None 
1030,745433870967832576,10,10,Lenox,2016-06-22 00:00:00,2018-10-15 01:50:00,doggo
1031,745422732645535745,9,10,None,2016-06-22 00:00:00,2018-10-15 01:06:00,None 
1032,745314880350101504,12,10,Sugar,2016-06-21 00:00:00,2018-10-15 17:58:00,None 
1033,745074613265149952,11,10,Jeffrey,2016-06-21 00:00:00,2018-10-15 02:03:00,None 
1034,745057283344719872,12,10,Oliver,2016-06-21 00:00:00,2018-10-15 00:54:00,None 
1035,744995568523612160,9,10,Abby,2016-06-20 00:00:00,2018-10-15 20:49:00,puppo
1036,744971049620602880,12,10,Indie,2016-06-20 00:00:00,2018-10-15 19:11:00,None 
1037,744709971296780288,10,10,Harvey,2016-06-20 00:00:00,2018-10-15 01:54:00,None 
1038,744334592493166593,11,10,Blanket,2016-06-19 00:00:00,2018-10-15 01:02:00,None 
1039,744234799360020481,13,10,None,2016-06-18 00:00:00,2018-10-15 18:26:00,doggo
1040,744223424764059648,12,10,None,2016-06-18 00:00:00,2018-10-15 17:41:00,pupper
1041,743980027717509120,11,10,Geno,2016-06-18 00:00:00,2018-10-15 01:33:00,None 
1042,743895849529389061,10,10,None,2016-06-17 00:00:00,2018-10-15 19:59:00,None 
1044,743609206067040256,10,10,Stark,2016-06-17 00:00:00,2018-10-15 01:00:00,None 
1045,743595368194129920,7,10,Harold,2016-06-17 00:00:00,2018-10-15 00:05:00,None 
1046,743545585370791937,11,10,Bentley,2016-06-16 00:00:00,2018-10-15 20:47:00,None 
1047,743510151680958465,13,10,Beya,2016-06-16 00:00:00,2018-10-15 18:26:00,None 
1048,743253157753532416,10,10,Kilo,2016-06-16 00:00:00,2018-10-15 01:25:00,puppo
1049,743222593470234624,12,10,None,2016-06-15 00:00:00,2018-10-15 23:24:00,pupper
1050,743210557239623680,10,10,Kayla,2016-06-15 00:00:00,2018-10-15 22:36:00,None 
1051,742534281772302336,11,10,None,2016-06-14 00:00:00,2018-10-15 01:49:00,doggo
1052,742528092657332225,10,10,Maxaroni,2016-06-14 00:00:00,2018-10-15 01:24:00,None 
1053,742465774154047488,14,10,None,2016-06-13 00:00:00,2018-10-15 21:16:00,pupper
1054,742423170473463808,12,10,Bell,2016-06-13 00:00:00,2018-10-15 18:27:00,None 
1055,742385895052087300,11,10,Phil,2016-06-13 00:00:00,2018-10-15 15:59:00,None 
1056,742161199639494656,12,10,Doug,2016-06-13 00:00:00,2018-10-15 01:06:00,None 
1057,742150209887731712,8,10,Edmund,2016-06-13 00:00:00,2018-10-15 00:22:00,pupper
1058,741793263812808706,10,10,None,2016-06-12 00:00:00,2018-10-15 00:44:00,None 
1059,741743634094141440,11,10,Aqua,2016-06-11 00:00:00,2018-10-15 21:27:00,pupper
1060,741438259667034112,9,10,Tucker,2016-06-11 00:00:00,2018-10-15 01:13:00,None 
1061,741303864243200000,12,10,Theodore,2016-06-10 00:00:00,2018-10-15 16:19:00,None 
1062,741099773336379392,11,10,Ted,2016-06-10 00:00:00,2018-10-15 02:48:00,None 
1063,741067306818797568,12,10,None,2016-06-10 00:00:00,2018-10-15 00:39:00,doggoNonepupperNone
1064,740995100998766593,10,10,Leo,2016-06-09 00:00:00,2018-10-15 19:52:00,None 
1065,740711788199743490,9,10,None,2016-06-09 00:00:00,2018-10-15 01:07:00,None 
1066,740699697422163968,8,10,Chip,2016-06-09 00:00:00,2018-10-15 00:19:00,None 
1067,740676976021798912,11,10,Baloo,2016-06-08 00:00:00,2018-10-15 22:48:00,pupper
1068,740373189193256964,9,11,None,2016-06-08 00:00:00,2018-10-15 02:41:00,None 
1069,740365076218183684,10,10,None,2016-06-08 00:00:00,2018-10-15 02:09:00,None 
1070,740359016048689152,9,10,Chase,2016-06-08 00:00:00,2018-10-15 01:45:00,None 
1071,740214038584557568,10,10,None,2016-06-07 00:00:00,2018-10-15 16:09:00,None 
1072,739979191639244800,12,10,Nollie,2016-06-07 00:00:00,2018-10-15 00:36:00,None 
1073,739932936087216128,10,10,Rorie,2016-06-06 00:00:00,2018-10-15 21:32:00,None 
1074,739844404073074688,12,10,Simba,2016-06-06 00:00:00,2018-10-15 15:40:00,None 
1075,739623569819336705,12,10,None,2016-06-06 00:00:00,2018-10-15 01:02:00,doggo
1076,739606147276148736,9,10,Benji,2016-06-05 00:00:00,2018-10-15 23:53:00,pupper
1077,739544079319588864,10,10,None,2016-06-05 00:00:00,2018-10-15 19:47:00,None 
1078,739485634323156992,6,10,Kyle,2016-06-05 00:00:00,2018-10-15 15:54:00,None 
1079,739238157791694849,13,10,None,2016-06-04 00:00:00,2018-10-15 23:31:00,doggo
1080,738891149612572673,13,10,None,2016-06-04 00:00:00,2018-10-15 00:32:00,None 
1081,738885046782832640,11,10,Charles,2016-06-04 00:00:00,2018-10-15 00:08:00,None 
1082,738883359779196928,10,10,None,2016-06-04 00:00:00,2018-10-15 00:01:00,None 
